Category,Product,ProductCode,Variant,Code,Supplier,PriceDiscount,UOM,UnitPrice,Type,Released,ProductID,ID,ProductDescription,Description,Brand,ProductDiscontinued,VariantDiscontinued,"Inventory_Central Park Jakarta","Inventory_Gading Serpong Tangerang","Inventory_Lippo Mall Puri","Inventory_By The Sea PIK","Inventory_Ciputra World Surabaya","Inventory_Deli Park Medan","Inventory_Paskal Hyper Square Bandung","Inventory_Pakuwon Mall Surabaya","Inventory_Mall Kelapa Gading","Inventory_Living World Tangerang","Inventory_Website","Inventory_Marketplace","Inventory_Shopee","Inventory_Tokopedia","Inventory_TikTok","Inventory_Lazada","Inventory_Woocommerce","Inventory_ChicShopee","Inventory_KYTE","Inventory_Warehouse","Inventory_Buying Staff","Inventory_Diskon Defect","Inventory_Endorsement","Inventory_Sample Studio","Inventory_Loss/Damage","Inventory_Gudang Awal","Inventory_Gudang QC","Inventory_Gudang Permak","Inventory_Gudang Retur","Inventory_Gudang Logistik","Inventory_Sample Live","Inventory_Neo Soho Jakarta","Inventory_Bazaar Central Park","Inventory_Bazaar Lippo Mall Puri","Inventory_Puri Indah Mall","Inventory_Shopee - Deli Park Medan","Inventory_Shopee - Ciputra World Surabaya","Inventory_La Vela Tangerang","Inventory_Gaia Pontianak","Inventory_Sun Plaza Medan"
"CLOTHING/DRESS/MINI","Jojo Dress Navy",,"M","D447NVM",,"0.00","pcs","350000.0000",Standard,"2019-05-21",5ed40de4-6ee9-4ee4-83d5-d7477e0123f1,ec2c6a28-e61c-4341-9e3e-26b85ebf8ac6,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Pink",,"S","D445PIS",,"0.00","pcs","430000.0000",Standard,"2019-05-18",bede374c-ef6b-4f5e-b8e7-b653445e116d,9804d277-964c-4bd2-a6aa-c82ed83f9184,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Pink",,"M","D445PIM",,"0.00","pcs","430000.0000",Standard,"2019-05-18",bede374c-ef6b-4f5e-b8e7-b653445e116d,39976ad6-f1f4-4d99-9e93-42b7260f32ed,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Pink",,"L","D445PIL",,"0.00","pcs","430000.0000",Standard,"2019-05-18",bede374c-ef6b-4f5e-b8e7-b653445e116d,9b10f41a-00c2-4b07-9646-6c909bb18569,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Navy",,"S","D445NVS",,"0.00","pcs","430000.0000",Standard,"2019-05-18",b04886f9-0098-429d-bb77-db895581aab3,f84e7ce5-bcc7-40f8-afb5-918e2be6b1bb,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Navy",,"M","D445NVM",,"0.00","pcs","430000.0000",Standard,"2019-05-18",b04886f9-0098-429d-bb77-db895581aab3,6e750905-9649-4ce2-b3fa-751d2b111ab4,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Navy",,"L","D445NVL",,"0.00","pcs","430000.0000",Standard,"2019-05-18",b04886f9-0098-429d-bb77-db895581aab3,bb801544-2bb1-4304-ae0e-fea0ca7d35c0,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Cream",,"S","D445CRS",,"0.00","pcs","430000.0000",Standard,"2019-05-18",2557c3fd-9875-4d92-af12-d2bc006ac739,0c7dedfa-8977-4b31-a943-7161137c2631,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Cream",,"M","D445CRM",,"0.00","pcs","430000.0000",Standard,"2019-05-18",2557c3fd-9875-4d92-af12-d2bc006ac739,d441308c-6368-4147-b457-63f77bb02cd1,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Iliana Dress Cream",,"L","D445CRL",,"0.00","pcs","430000.0000",Standard,"2019-05-18",2557c3fd-9875-4d92-af12-d2bc006ac739,d4cfadac-725c-4b85-a99f-723cb705af49,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper White",,"S","J016WHS",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3bfe05a6-ce78-463f-858b-8a552ce6ca28,7af9d8dd-af08-4160-af9f-95ffe8a7c5ef,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper White",,"M","J016WHM",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3bfe05a6-ce78-463f-858b-8a552ce6ca28,11d8fe53-6abf-4ccc-8ec5-afd3e0389880,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper White",,"L","J016WHL",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3bfe05a6-ce78-463f-858b-8a552ce6ca28,c907d55d-63ec-4a1e-a125-3ae477125cda,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper Blue",,"S","J016BUS",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3b236810-6f1a-4ede-92fd-a1481354461f,0890337a-06fc-451e-a65e-68c7953d9261,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper Blue",,"M","J016BUM",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3b236810-6f1a-4ede-92fd-a1481354461f,eac300c2-d448-4757-803b-b0c704192e29,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper Blue",,"L","J016BUL",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3b236810-6f1a-4ede-92fd-a1481354461f,dbd3e80f-3bc6-4f95-8ec3-4279669a1dc0,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper Navy",,"S","J016NVS",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3ad8c8b4-9db8-4010-b408-987609858a09,c7db372f-c551-491b-89b1-61c1eaa4d610,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper Navy",,"M","J016NVM",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3ad8c8b4-9db8-4010-b408-987609858a09,7198e7c1-9755-406a-bcb4-62f4470d5efb,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ROMPER","Jolina Romper Navy",,"L","J016NVL",,"0.00","pcs","350000.0000",Standard,"2019-05-18",3ad8c8b4-9db8-4010-b408-987609858a09,d52871af-5ee9-4154-9ae4-a68e24170c39,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Gia Shoes Grey",,"36","GA04GRY36","Minka","0.00","pcs","349000.0000",Standard,"2019-05-09",aa2169e9-2f24-4dbc-b531-b4173552aeba,94863819-5c53-41bd-b76f-a383df77a366,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Gia Shoes Grey",,"37","GA04GRY37","Minka","0.00","pcs","349000.0000",Standard,"2019-05-09",aa2169e9-2f24-4dbc-b531-b4173552aeba,98242d75-b129-4231-aa39-341836310eda,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Gia Shoes Grey",,"38","GA04GRY38","Minka","0.00","pcs","349000.0000",Standard,"2019-05-09",aa2169e9-2f24-4dbc-b531-b4173552aeba,12ba009c-39a8-4a33-a95e-4a914b4ced90,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Gia Shoes Grey",,"39","GA04GRY39","Minka","0.00","pcs","349000.0000",Standard,"2019-05-09",aa2169e9-2f24-4dbc-b531-b4173552aeba,17bf9ed8-e63d-4286-bcc7-f36c14269633,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Gia Shoes Grey",,"40","GA04GRY40","Minka","0.00","pcs","349000.0000",Standard,"2019-05-09",aa2169e9-2f24-4dbc-b531-b4173552aeba,1dd3162a-a029-41ec-b0dd-8934f7def965,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/ACCESSORIES","Hair Clip Patung",,"Type 1","HAIRCLIP1",,"0.00","pcs","0.0000",Complementary,"2019-05-07",a0d91b97-30e2-4be3-b2dc-1ebd6bdd37a3,54931f4e-dda9-4233-95e9-3ba1da3a5494,,,,"No","No",0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/ACCESSORIES","Hair Clip Patung",,"Type 2","HAIRCLIP2",,"0.00","pcs","0.0000",Complementary,"2019-05-07",a0d91b97-30e2-4be3-b2dc-1ebd6bdd37a3,e7633251-7e55-4604-b599-252d390c127b,,,,"No","No",0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/ACCESSORIES","Hair Clip Patung",,"Type 3","HAIRCLIP3",,"0.00","pcs","0.0000",Complementary,"2019-05-07",a0d91b97-30e2-4be3-b2dc-1ebd6bdd37a3,461f141b-4ffb-48e8-b302-874868d4d81c,,,,"No","No",0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/ACCESSORIES","Hair Clip Patung",,"Type 4","HAIRCLIP4",,"0.00","pcs","0.0000",Complementary,"2019-05-07",a0d91b97-30e2-4be3-b2dc-1ebd6bdd37a3,7479e5b5-19a8-44e2-8886-627f2120ab4f,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/ACCESSORIES","Hair Clip Patung",,"Type 5","HAIRCLIP5",,"0.00","pcs","0.0000",Complementary,"2019-05-07",a0d91b97-30e2-4be3-b2dc-1ebd6bdd37a3,37947a32-7a0e-452d-ba03-ac80938b2a3b,,,,"No","No",0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/ACCESSORIES","Hair Clip Patung",,"Type 6","HAIRCLIP6",,"0.00","pcs","0.0000",Complementary,"2019-05-07",a0d91b97-30e2-4be3-b2dc-1ebd6bdd37a3,a1a526d7-fdd8-44fb-a08b-ce6fd1009e76,,,,"No","No",0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Sara Shoes Navy",,"36","SZ03NAV36","Minka","0.00","pcs","339000.0000",Standard,"2019-05-04",f1e252ea-69c8-4626-a361-827e3b3df940,e2f6a044-b798-44fc-9492-ae0d5ff8d8a8,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Sara Shoes Navy",,"37","SZ03NAV37","Minka","0.00","pcs","339000.0000",Standard,"2019-05-04",f1e252ea-69c8-4626-a361-827e3b3df940,3d3821cf-2cc9-4f4e-a436-b8cc82956ba4,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Sara Shoes Navy",,"38","SZ03NAV38","Minka","0.00","pcs","339000.0000",Standard,"2019-05-04",f1e252ea-69c8-4626-a361-827e3b3df940,51f623f7-679e-4d02-9923-c67c695379d2,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Sara Shoes Navy",,"39","SZ03NAV39","Minka","0.00","pcs","339000.0000",Standard,"2019-05-04",f1e252ea-69c8-4626-a361-827e3b3df940,030894c2-6cf9-415a-aa40-9b8692877672,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Sara Shoes Navy",,"40","SZ03NAV40","Minka","0.00","pcs","339000.0000",Standard,"2019-05-04",f1e252ea-69c8-4626-a361-827e3b3df940,348fffd5-22fb-414c-b33b-4b6ccfe7eeec,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Jilly Dress Pink",,"S","D444PIS",,"0.00","pcs","365000.0000",Standard,"2019-04-30",c0b26488-3e1a-4242-8646-bbc4bdda944f,17f56bf4-a971-4bd0-b782-d6b367d2ac31,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Jilly Dress Pink",,"M","D444PIM",,"0.00","pcs","365000.0000",Standard,"2019-04-30",c0b26488-3e1a-4242-8646-bbc4bdda944f,e9fc027b-9283-4984-ace6-f8f4a00efacc,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Jilly Dress Pink",,"L","D444PIL",,"0.00","pcs","365000.0000",Standard,"2019-04-30",c0b26488-3e1a-4242-8646-bbc4bdda944f,eddedf2a-b00e-44f3-9376-3950a6311b45,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/SHORT","Jericha Set",,"S","S011CHS",,"0.00","pcs","395000.0000",Standard,"2019-04-30",82c3bd18-baef-46af-8fb3-daf23b9d903d,1d00b57f-0cc6-4bbd-b0a7-27af6f6f80eb,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/SHORT","Jericha Set",,"M","S011CHM",,"0.00","pcs","395000.0000",Standard,"2019-04-30",82c3bd18-baef-46af-8fb3-daf23b9d903d,d4de0f32-d704-4e4e-a831-dc3d4f29f262,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/SHORT","Jericha Set",,"L","S011CHL",,"0.00","pcs","395000.0000",Standard,"2019-04-30",82c3bd18-baef-46af-8fb3-daf23b9d903d,4058ef21-c7d6-47c5-b16c-bb21c8c55ec8,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Jenna Dress Powder Blue",,"S","D442PBS",,"0.00","pcs","395000.0000",Standard,"2019-04-30",94ed8e18-633f-445f-8a72-359a317f58be,d6fe1232-e66a-4b96-9596-a604ae3d0c30,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
