Category,Product,ProductCode,Variant,Code,Supplier,PriceDiscount,UOM,UnitPrice,Type,Released,ProductID,ID,ProductDescription,Description,Brand,ProductDiscontinued,VariantDiscontinued,"Inventory_Central Park Jakarta","Inventory_Gading Serpong Tangerang","Inventory_Lippo Mall Puri","Inventory_By The Sea PIK","Inventory_Ciputra World Surabaya","Inventory_Deli Park Medan","Inventory_Paskal Hyper Square Bandung","Inventory_Pakuwon Mall Surabaya","Inventory_Mall Kelapa Gading","Inventory_Living World Tangerang","Inventory_Website","Inventory_Marketplace","Inventory_Shopee","Inventory_Tokopedia","Inventory_TikTok","Inventory_Lazada","Inventory_Woocommerce","Inventory_ChicShopee","Inventory_KYTE","Inventory_Warehouse","Inventory_Buying Staff","Inventory_Diskon Defect","Inventory_Endorsement","Inventory_Sample Studio","Inventory_Loss/Damage","Inventory_Gudang Awal","Inventory_Gudang QC","Inventory_Gudang Permak","Inventory_Gudang Retur","Inventory_Gudang Logistik","Inventory_Sample Live","Inventory_Neo Soho Jakarta","Inventory_Bazaar Central Park","Inventory_Bazaar Lippo Mall Puri","Inventory_Puri Indah Mall","Inventory_Shopee - Deli Park Medan","Inventory_Shopee - Ciputra World Surabaya","Inventory_La Vela Tangerang","Inventory_Gaia Pontianak","Inventory_Sun Plaza Medan"
"CLOTHING/DRESS/MINI","Wenda Dress Forest",,"S","F25KDB540FRS",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-00c1-7b50-9449-5ef913168cd5,019a008f-00c3-78dd-82b7-e710611498ab,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wenda Dress Forest",,"M","F25KDB540FRM",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-00c1-7b50-9449-5ef913168cd5,019a008f-00d0-7e6f-822e-25376c861b71,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wenda Dress Forest",,"L","F25KDB540FRL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-00c1-7b50-9449-5ef913168cd5,019a008f-00db-7cc3-bdc5-1d8f6f816006,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wenda Dress Forest",,"XL","F25KDB540FRXL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-00c1-7b50-9449-5ef913168cd5,019a008f-00e8-7111-8b84-315fb754954b,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wenda Dress Burgundy",,"S","F25KDB540MRS",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-008c-7679-b0e7-3d5811e3a59f,019a008f-008e-73d5-9988-b37631f5e11d,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wenda Dress Burgundy",,"M","F25KDB540MRM",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-008c-7679-b0e7-3d5811e3a59f,019a008f-009a-755b-bb41-03db3c08abf2,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wenda Dress Burgundy",,"L","F25KDB540MRL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-008c-7679-b0e7-3d5811e3a59f,019a008f-00a5-740b-abe4-6b631382541b,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wenda Dress Burgundy",,"XL","F25KDB540MRXL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-008c-7679-b0e7-3d5811e3a59f,019a008f-00b3-7af6-887a-2ccedcac74e2,"24939",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Vandra Dress Pink",,"S","F25KDB538PIS",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-0051-719b-ad88-49e04bb5de88,019a008f-0053-773a-861f-293352df78ce,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Vandra Dress Pink",,"M","F25KDB538PIM",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-0051-719b-ad88-49e04bb5de88,019a008f-0061-773a-80f4-acf39e15155b,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.0000
"CLOTHING/DRESS/MINI","Vandra Dress Pink",,"L","F25KDB538PIL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-0051-719b-ad88-49e04bb5de88,019a008f-0071-739e-860d-5c9f7d1884e2,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.0000
"CLOTHING/DRESS/MINI","Vandra Dress Pink",,"XL","F25KDB538PIXL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-0051-719b-ad88-49e04bb5de88,019a008f-007f-7b31-a1d6-66bae7118d2f,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.0000
"CLOTHING/DRESS/MINI","Vandra Dress Maroon",,"S","F25KDB538MRS",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-000c-7779-8d97-33841e7ef764,019a008f-000f-73e0-bf3d-14ab6d5f85d4,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Vandra Dress Maroon",,"M","F25KDB538MRM",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-000c-7779-8d97-33841e7ef764,019a008f-0024-7670-a9e4-7992dd8c70e4,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.0000
"CLOTHING/DRESS/MINI","Vandra Dress Maroon",,"L","F25KDB538MRL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-000c-7779-8d97-33841e7ef764,019a008f-0034-7a85-9e7c-1a56761d3e0c,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.0000
"CLOTHING/DRESS/MINI","Vandra Dress Maroon",,"XL","F25KDB538MRXL",,"0.00","pcs","495000.0000",Standard,"2025-10-20",019a008f-000c-7779-8d97-33841e7ef764,019a008f-0042-7936-9a09-b51f2163708d,"25423 // 25706",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1.0000
"CLOTHING/DRESS/MINI","Wembley Dress Black",,"S","F25KDB537BAS",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ffa7-7e17-bd69-fb9fd250ea8f,019a008e-ffb7-749a-9b40-84886a188b5d,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wembley Dress Black",,"M","F25KDB537BAM",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ffa7-7e17-bd69-fb9fd250ea8f,019a008e-ffd7-714a-ab63-4d2b43cf0b4e,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wembley Dress Black",,"L","F25KDB537BAL",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ffa7-7e17-bd69-fb9fd250ea8f,019a008e-ffed-76a4-9e14-3d21ede23142,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wembley Dress Black",,"XL","F25KDB537BAXL",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ffa7-7e17-bd69-fb9fd250ea8f,019a008e-fffc-7899-b892-ead1e090ba94,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wembley Dress Maroon",,"S","F25KDB537MRS",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ff54-7931-bba6-838c16073ce2,019a008e-ff55-7de7-a6cd-d298349ab0c0,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wembley Dress Maroon",,"M","F25KDB537MRM",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ff54-7931-bba6-838c16073ce2,019a008e-ff64-735a-9ee8-4f83bf26f123,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wembley Dress Maroon",,"L","F25KDB537MRL",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ff54-7931-bba6-838c16073ce2,019a008e-ff6f-7d70-9057-b155ff87473a,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wembley Dress Maroon",,"XL","F25KDB537MRXL",,"0.00","pcs","595000.0000",Standard,"2025-10-20",019a008e-ff54-7931-bba6-838c16073ce2,019a008e-ff7d-7cf2-a6d6-980cbc717297,"9988",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Blue",,"S","F25KDB535BUS",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-ff1a-74cc-8a74-217e2b1bf22d,019a008e-ff1c-7e5e-a498-584f9862babb,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Blue",,"M","F25KDB535BUM",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-ff1a-74cc-8a74-217e2b1bf22d,019a008e-ff2a-735c-aee5-adafcd1bfaa3,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Blue",,"L","F25KDB535BUL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-ff1a-74cc-8a74-217e2b1bf22d,019a008e-ff38-785f-83d3-c13a2ee226ff,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Blue",,"XL","F25KDB535BUXL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-ff1a-74cc-8a74-217e2b1bf22d,019a008e-ff46-7e0c-b5a3-20143bf9e611,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Maroon",,"S","F25KDB535MRS",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fedd-7d02-82f7-be3393f87411,019a008e-fee0-7162-9687-8f8ab884f22c,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Maroon",,"M","F25KDB535MRM",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fedd-7d02-82f7-be3393f87411,019a008e-feee-7d5c-bd9c-3cbff4d6d789,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Maroon",,"L","F25KDB535MRL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fedd-7d02-82f7-be3393f87411,019a008e-fefc-7a3b-92c9-88473d842f4e,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Wyna Dress Maroon",,"XL","F25KDB535MRXL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fedd-7d02-82f7-be3393f87411,019a008e-ff0b-7022-87b7-5a7576d61ef8,"62281",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Wilmor Dress Grey",,"S","F25KDE541GYS",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe98-731a-a753-3e36c3aa3c70,019a008e-fe9a-7c84-b22a-bb7d15442684,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,2.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.0000
"CLOTHING/DRESS/MIDI","Wilmor Dress Grey",,"M","F25KDE541GYM",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe98-731a-a753-3e36c3aa3c70,019a008e-fea7-7e5b-98d5-e65eaa65b052,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,2.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.0000
"CLOTHING/DRESS/MIDI","Wilmor Dress Grey",,"L","F25KDE541GYL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe98-731a-a753-3e36c3aa3c70,019a008e-feb9-7dd9-b6ab-3703d6f633b6,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1.0000
"CLOTHING/DRESS/MIDI","Wilmor Dress Grey",,"XL","F25KDE541GYXL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe98-731a-a753-3e36c3aa3c70,019a008e-fecd-7d86-84fa-bf57c2708ca7,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1.0000
"CLOTHING/DRESS/MIDI","Wilmor Dress Red Brick",,"S","F25KDE541RDS",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe63-7d6b-961e-ae5f40a557fe,019a008e-fe65-76d2-9c7b-366b7ddd5cee,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.0000
"CLOTHING/DRESS/MIDI","Wilmor Dress Red Brick",,"M","F25KDE541RDM",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe63-7d6b-961e-ae5f40a557fe,019a008e-fe71-7ace-b47c-5bc094ab10d5,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.0000
"CLOTHING/DRESS/MIDI","Wilmor Dress Red Brick",,"L","F25KDE541RRDL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe63-7d6b-961e-ae5f40a557fe,019a008e-fe7c-718a-8ff1-ba0001a26e37,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.0000
"CLOTHING/DRESS/MIDI","Wilmor Dress Red Brick",,"XL","F25KDE541RDXL",,"0.00","pcs","550000.0000",Standard,"2025-10-20",019a008e-fe63-7d6b-961e-ae5f40a557fe,019a008e-fe8a-72f3-acae-a64cef25ce8d,"25778",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1.0000
